EMPRESA (SIGLA);EMPRESA (NOME);EMPRESA (NACIONALIDADE);ANO;MÊS;AEROPORTO DE ORIGEM (SIGLA);AEROPORTO DE ORIGEM (NOME);AEROPORTO DE ORIGEM (UF);AEROPORTO DE ORIGEM (REGIÃO);AEROPORTO DE ORIGEM (PAÍS);AEROPORTO DE ORIGEM (CONTINENTE);AEROPORTO DE DESTINO (SIGLA);AEROPORTO DE DESTINO (NOME);AEROPORTO DE DESTINO (UF);AEROPORTO DE DESTINO (REGIÃO);AEROPORTO DE DESTINO (PAÍS);AEROPORTO DE DESTINO (CONTINENTE);NATUREZA;GRUPO DE VOO;PASSAGEIROS PAGOS;PASSAGEIROS GRÁTIS;CARGA PAGA (KG);CARGA GRÁTIS (KG);CORREIO (KG);ASK;RPK;ATK;RTK;COMBUSTÍVEL (LITROS);DISTÂNCIA VOADA (KM);DECOLAGENS;CARGA PAGA KM;CARGA GRATIS KM;CORREIO KM;ASSENTOS;PAYLOAD;HORAS VOADAS;BAGAGEM (KG)
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2750;35;0;0;0;4101680;3245000;498042;281496;100925;18880;16;0;0;0;3476;422070;30,4;32312
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1747;47;1454;0;0;1561560;1348620;182525;113017;49946;7605;9;1228630;0;0;1848;216007;14,05;14108
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13710;249;13763;46;0;13295200;11585000;1585120;988527;419741;63375;75;11629700;38870;0;15734;1875890;120,833;127884
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBRP;RIBEIRÃO PRETO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;148720;127595;14280;10843;7012;845;1;0;0;0;176;16900;2,43333;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;665;6;172;0;0;577984;545965;61109;44460;18736;3284;4;141212;0;0;704;74434;6,18333;4108
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;10818;86;11509;16;0;10152500;8881580;1080170;725498;332231;59112;72;9448890;13136;0;12366;1315720;112,883;60858
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;330;0;399;0;0;454644;433620;44412;35514;14041;2628;2;524286;0;0;346;33800;4,63333;1879
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4074;33;4787;0;0;6128500;5353240;715683;435876;157502;30222;23;6290120;0;0;4664;544664;48,5167;21390
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;682;0;2;0;0;0;140;43400;0,766667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;111;0;0;0;0;106260;84249;12447;6871;3631;759;1;0;0;0;140;16400;2;728
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;16172;2060;4;0;0;0;0;0;5,61667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1969;40;2615;141;0;1241150;1014040;139082;86485;54002;6695;13;1346720;72615;0;2410;270070;17,8;17654
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;21764;617;34524;2024;0;13807200;11208500;1577480;954417;604133;74675;145;17779900;1042360;0;26810;3063150;196,233;186550
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBPA;PORTO ALEGRE;RS;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;205458;104907;25010;8619;9101;1089;3;228327;0;0;566;68900;3,11667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;360;0;1206;0;0;317940;272520;37242;22592;11462;2271;3;912942;0;0;420;49200;4,1;1640
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBRJ;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4090;28;10911;0;0;4227090;3096130;485889;255151;141928;28766;38;8259630;0;0;5584;641895;52,9833;19417
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;2746;488;1;0;0;0;0;0;1,2;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1618;33;2028;245;0;906704;789584;95968;63923;33918;5368;11;989664;119560;0;1858;196665;12,5333;7621
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFL;FLORIANÓPOLIS;SC;SUL;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;24266;476;38558;49;0;13880700;11841800;1471200;960714;524913;81496;167;18816300;23912;0;28444;3014900;186,317;110345
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;KMIA;MIAMI, FLORIDA;;;ESTADOS UNIDOS DA AMÉRICA;AMÉRICA DO NORTE;INTERNACIONAL;REGULAR;1099;8;24769;0;0;8243600;6121430;1575180;708423;216349;27850;5;137963000;0;0;1480;282798;36,3167;19992
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;325;1;2200;0;0;399872;377152;38396;33244;11510;2272;2;2499200;0;0;352;33800;4,06667;2102
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBE;BELÉM;PA;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4793;42;29163;0;0;6191200;5660690;651938;494148;179884;32944;29;33138300;0;0;5450;573897;56,95;30684
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;7719;1692;1;0;0;0;0;0;2,56667;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;1056;13;6611;0;0;1949180;1786750;221988;157166;50782;10152;6;11185800;0;0;1152;131200;15,75;7079
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;17510;176;85972;119;0;32300300;29626900;3550300;2545240;873507;169200;100;145465000;201348;0;19090;2098310;265,317;105090
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;412;7;4924;0;0;1051600;984680;129060;96627;26272;4780;2;11768400;0;0;440;54000;6,8;4606
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBEG;MANAUS;AM;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5799;25;48164;0;0;14918400;13859600;1798950;1281760;370176;69310;29;115112000;0;0;6242;752700;98,9667;53221
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;12143;0;3;0;0;0;440;81000;4,2;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;586;4;3083;0;0;1341030;1275720;154349;111256;34192;6531;3;6711690;0;0;616;70900;9,36667;4073
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;5893;52;23291;1;0;13506100;12829100;1616640;1105490;345384;63133;29;50704500;2177;0;6204;742600;94,8;42545
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;2597;40;20112;78;0;6318120;5628110;753817;508625;161683;30511;13;46531600;183066;0;2692;321184;44,7;18271
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBGR;GUARULHOS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;38183;525;309422;2114;0;97090500;89615500;11610400;8068420;2509400;464706;198;726213000;4961560;0;41368;4946920;679,517;264652
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBKP;CAMPINAS;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;0;0;0;0;0;512600;463670;62910;38312;13549;2330;1;666380;0;0;220;27000;3,85;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;3293;706;1;0;0;0;0;0;1,28333;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;173;0;10;0;0;279576;122138;30993;9811;8212;1412;2;7060;0;0;396;43900;2,51667;914
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBMO;RIO LARGO;AL;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2857;32;1879;0;0;4131510;2017040;467226;162466;117094;20474;29;1326570;0;0;5852;661800;38,6833;13989
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;7;0;0;0;0;;;;;;;;;;;;;;63
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBMQ;MACAPÁ;AP;NORTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;190;1;8;0;0;;;;;;;;;;;;;;1423
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;509;2;865;0;0;386232;319143;44454;25741;12422;1881;3;542355;0;0;616;70900;3,51667;2017
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBRF;RECIFE;PE;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;7484;51;13937;0;0;5373390;4692470;622042;379110;176400;26334;42;8738500;0;0;8570;992100;51,8333;29439
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;343;4;21;0;0;240700;142345;29216;11341;8961;1245;3;8715;0;0;580;70400;3,05;1584
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSG;SÃO GONÇALO DO AMARANTE;RN;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4850;31;3320;34;0;3213760;2012750;373304;162674;117140;17015;41;1377800;14110;0;7744;899538;40,2833;24962
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;715;7;461;0;0;653470;462605;74275;37652;19903;3235;5;298267;0;0;1010;114800;6,25;4113
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSL;SÃO LUÍS;MA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;8162;20;9955;325;0;7073000;5280810;806913;430383;221195;34938;54;6440880;210275;0;10932;1247170;68,9833;43133
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;895;17;2962;6;0;2335030;2123840;244113;181854;60776;14238;6;7028830;14238;0;984;102872;20,7167;6549
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSP;SÃO PAULO;SP;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;13089;160;54519;350;0;33326400;31060200;3455150;2669120;881857;204078;86;129374000;830550;0;14044;1456040;309,45;88612
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;560;1;995;0;0;670560;568960;82296;46673;17717;3048;3;1010920;0;0;660;81000;5,3;2944
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBSV;SALVADOR;BA;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6942;34;15339;0;0;7548880;7053070;875565;580752;215012;36576;36;15584400;0;0;7430;861781;62,3833;35635
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;286;0;264;0;0;262416;142142;25197;11550;8810;1491;3;131208;0;0;528;50700;3,23333;1527
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBTE;TERESINA;PI;NORDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;6076;29;6113;92;0;4268240;3019770;412268;244809;149843;24353;49;3038160;45724;0;8588;829543;53,8833;30809
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;279;0;144;0;0;648736;514197;62292;42420;18219;3686;2;265392;0;0;352;33800;5,28333;1948
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBFZ;FORTALEZA;CE;NORDESTE;BRASIL;AMÉRICA DO SUL;SBVT;VITÓRIA;ES;SUDESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4371;31;9556;1;0;9406670;8055750;903234;669537;252023;53447;29;17611700;1843;0;5104;490100;80,9333;25913
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;152;9;0;0;0;342606;299288;33276;25220;10121;1969;1;0;0;0;174;16900;3,1;1409
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SABE;BUENOS AIRES;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;1725;57;0;0;0;4111270;3396520;427030;282437;114486;23628;12;0;0;0;2088;216880;38,65;14071
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;NÃO REGULAR;165;2;0;0;0;335328;329340;33732;27604;10163;1996;1;0;0;0;168;16900;3,26667;1455
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SAEZ;EZEIZA, BUENOS AIRES PROVINCE;;;ARGENTINA;AMÉRICA DO SUL;INTERNACIONAL;REGULAR;3188;27;0;0;0;7604760;6363250;789750;530250;206337;43912;22;0;0;0;3810;395671;71,2667;26561
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;IMPRODUTIVO;0;0;0;0;0;0;0;0;0;3488;914;1;0;0;0;0;0;2;0
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;353;5;136;0;0;402160;322642;49356;25937;11787;1828;2;124304;0;0;440;54000;3,5;1767
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBBR;BRASÍLIA;DF;CENTRO-OESTE;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;4598;20;3476;1397;0;5670460;4202570;682836;338165;161350;26506;29;3177060;1276860;0;6204;747088;51,7833;21671
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;NÃO REGULAR;374;1;64;0;0;519200;441320;63720;37045;14006;2360;2;75520;0;0;440;54000;4,18333;3281
TAM;TAM LINHAS AÉREAS S.A.;BRASILEIRA;2023;1;SBGL;RIO DE JANEIRO;RJ;SUDESTE;BRASIL;AMÉRICA DO SUL;SBFI;FOZ DO IGUAÇU;PR;SUL;BRASIL;AMÉRICA DO SUL;DOMÉSTICA;REGULAR;2438;15;14;0;0;3990760;2876840;476345;241989;109549;18880;16;16520;0;0;3382;403683;32,85;22217
